Pocetak izvrsavanja: 2026-08-04T02:13:15+02:00
Uklonjeno 11 dupliranih tekstova.
Ucitano tekstova: 2908

Pokrecem: lower + BOW + MultinomialNB
  Fold  6/10: accuracy=0.6082, macro-F1=0.6069, najbolje={}
  Fold  7/10: accuracy=0.6495, macro-F1=0.6493, najbolje={}
  Fold  8/10: accuracy=0.5979, macro-F1=0.5975, najbolje={}
  Fold  9/10: accuracy=0.6172, macro-F1=0.6172, najbolje={}
  Fold 10/10: accuracy=0.5690, macro-F1=0.5697, najbolje={}

Pokrecem: lower+stem + LOG_TF + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.6289, macro-F1=0.6288, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6117, macro-F1=0.6139, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6357, macro-F1=0.6340, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.5911, macro-F1=0.5894, najbolje={'classifier__C': 0.1}
  Fold  5/10: accuracy=0.6220, macro-F1=0.6221, najbolje={'classifier__C': 0.1}
  Fold  6/10: accuracy=0.6048, macro-F1=0.6025, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.6770, macro-F1=0.6770, najbolje={'classifier__C': 0.1}
  Fold  8/10: accuracy=0.6254, macro-F1=0.6253, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.6517, macro-F1=0.6518, najbolje={'classifier__C': 0.1}
  Fold 10/10: accuracy=0.6138, macro-F1=0.6126, najbolje={'classifier__C': 0.1}

Pokrecem: lower+stem + IDF + MultinomialNB
  Fold  1/10: accuracy=0.6117, macro-F1=0.6127, najbolje={'classifier__alpha': 2.0}
  Fold  2/10: accuracy=0.5842, macro-F1=0.5827, najbolje={'classifier__alpha': 2.0}
  Fold  3/10: accuracy=0.6701, macro-F1=0.6696, najbolje={'classifier__alpha': 2.0}
  Fold  4/10: accuracy=0.5876, macro-F1=0.5857, najbolje={'classifier__alpha': 2.0}
  Fold  5/10: accuracy=0.6289, macro-F1=0.6257, najbolje={'classifier__alpha': 2.0}
  Fold  6/10: accuracy=0.6392, macro-F1=0.6390, najbolje={'classifier__alpha': 2.0}
  Fold  7/10: accuracy=0.6289, macro-F1=0.6283, najbolje={'classifier__alpha': 2.0}
  Fold  8/10: accuracy=0.6426, macro-F1=0.6426, najbolje={'classifier__alpha': 2.0}
  Fold  9/10: accuracy=0.6345, macro-F1=0.6332, najbolje={'classifier__alpha': 2.0}
  Fold 10/10: accuracy=0.6103, macro-F1=0.6114, najbolje={'classifier__alpha': 2.0}

Pokrecem: lower+stem + IDF + LogisticRegression
  Fold  1/10: accuracy=0.6220, macro-F1=0.6220, najbolje={}
  Fold  2/10: accuracy=0.5876, macro-F1=0.5878, najbolje={}
  Fold  3/10: accuracy=0.6289, macro-F1=0.6275, najbolje={}
  Fold  4/10: accuracy=0.6220, macro-F1=0.6200, najbolje={}
  Fold  5/10: accuracy=0.6357, macro-F1=0.6359, najbolje={}
  Fold  6/10: accuracy=0.6048, macro-F1=0.6020, najbolje={}
  Fold  7/10: accuracy=0.6770, macro-F1=0.6771, najbolje={}
  Fold  8/10: accuracy=0.6151, macro-F1=0.6153, najbolje={}
  Fold  9/10: accuracy=0.6310, macro-F1=0.6309, najbolje={}
  Fold 10/10: accuracy=0.5690, macro-F1=0.5669, najbolje={}

Pokrecem: lower+stem + IDF + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6220, macro-F1=0.6217, najbolje={'classifier__C': 10.0}
  Fold  2/10: accuracy=0.6082, macro-F1=0.6086, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6323, macro-F1=0.6309, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.6220, macro-F1=0.6208, najbolje={'classifier__C': 0.1}
  Fold  5/10: accuracy=0.6186, macro-F1=0.6189, najbolje={'classifier__C': 10.0}
  Fold  6/10: accuracy=0.6151, macro-F1=0.6134, najbolje={'classifier__C': 10.0}
  Fold  7/10: accuracy=0.6735, macro-F1=0.6739, najbolje={'classifier__C': 10.0}
  Fold  8/10: accuracy=0.6254, macro-F1=0.6255, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.6483, macro-F1=0.6481, najbolje={'classifier__C': 0.1}
  Fold 10/10: accuracy=0.5862, macro-F1=0.5837, najbolje={'classifier__C': 0.1}

Pokrecem: lower+stem + IDF + LinearSVM
  Fold  1/10: accuracy=0.5979, macro-F1=0.5978, najbolje={}
  Fold  2/10: accuracy=0.5567, macro-F1=0.5570, najbolje={}
  Fold  3/10: accuracy=0.5979, macro-F1=0.5977, najbolje={}
  Fold  4/10: accuracy=0.5842, macro-F1=0.5829, najbolje={}
  Fold  5/10: accuracy=0.5876, macro-F1=0.5873, najbolje={}
  Fold  6/10: accuracy=0.5739, macro-F1=0.5725, najbolje={}
  Fold  7/10: accuracy=0.6117, macro-F1=0.6117, najbolje={}
  Fold  8/10: accuracy=0.5979, macro-F1=0.5980, najbolje={}
  Fold  9/10: accuracy=0.5931, macro-F1=0.5929, najbolje={}
  Fold 10/10: accuracy=0.5517, macro-F1=0.5508, najbolje={}

Pokrecem: lower+stem + IDF + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.5979, macro-F1=0.5978, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.5567, macro-F1=0.5572, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6082, macro-F1=0.6073, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.5945, macro-F1=0.5934, najbolje={'classifier__C': 0.1}
  Fold  5/10: accuracy=0.5911, macro-F1=0.5905, najbolje={'classifier__C': 0.1}
  Fold  6/10: accuracy=0.5808, macro-F1=0.5790, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.6186, macro-F1=0.6185, najbolje={'classifier__C': 0.1}
  Fold  8/10: accuracy=0.6014, macro-F1=0.6015, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.5931, macro-F1=0.5929, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.5517, macro-F1=0.5510, najbolje={'classifier__C': 0.1}

Pokrecem: lower+stem + TF_IDF + MultinomialNB
  Fold  1/10: accuracy=0.6186, macro-F1=0.6196, najbolje={'classifier__alpha': 0.5}
  Fold  2/10: accuracy=0.6254, macro-F1=0.6263, najbolje={'classifier__alpha': 1.0}
  Fold  3/10: accuracy=0.6254, macro-F1=0.6252, najbolje={'classifier__alpha': 1.0}
  Fold  4/10: accuracy=0.6117, macro-F1=0.6108, najbolje={'classifier__alpha': 0.5}
  Fold  5/10: accuracy=0.6392, macro-F1=0.6397, najbolje={'classifier__alpha': 1.0}
  Fold  6/10: accuracy=0.6117, macro-F1=0.6100, najbolje={'classifier__alpha': 1.0}
  Fold  7/10: accuracy=0.6392, macro-F1=0.6390, najbolje={'classifier__alpha': 0.5}
  Fold  8/10: accuracy=0.6186, macro-F1=0.6174, najbolje={'classifier__alpha': 1.0}
  Fold  9/10: accuracy=0.6345, macro-F1=0.6342, najbolje={'classifier__alpha': 0.1}
  Fold 10/10: accuracy=0.6345, macro-F1=0.6339, najbolje={'classifier__alpha': 1.0}

Pokrecem: lower+stem + TF_IDF + LogisticRegression
  Fold  1/10: accuracy=0.6254, macro-F1=0.6253, najbolje={}
  Fold  2/10: accuracy=0.6323, macro-F1=0.6333, najbolje={}
  Fold  3/10: accuracy=0.6357, macro-F1=0.6349, najbolje={}
  Fold  4/10: accuracy=0.5945, macro-F1=0.5894, najbolje={}
  Fold  5/10: accuracy=0.6220, macro-F1=0.6201, najbolje={}
  Fold  6/10: accuracy=0.6357, macro-F1=0.6338, najbolje={}
  Fold  7/10: accuracy=0.6976, macro-F1=0.6976, najbolje={}
  Fold  8/10: accuracy=0.6529, macro-F1=0.6527, najbolje={}
  Fold  9/10: accuracy=0.6483, macro-F1=0.6481, najbolje={}
  Fold 10/10: accuracy=0.6483, macro-F1=0.6423, najbolje={}

Pokrecem: lower+stem + TF_IDF + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6254, macro-F1=0.6253, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6220, macro-F1=0.6229, najbolje={'classifier__C': 10.0}
  Fold  3/10: accuracy=0.6357, macro-F1=0.6349, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.6048, macro-F1=0.6036, najbolje={'classifier__C': 10.0}
  Fold  5/10: accuracy=0.6323, macro-F1=0.6327, najbolje={'classifier__C': 10.0}
  Fold  6/10: accuracy=0.6460, macro-F1=0.6451, najbolje={'classifier__C': 10.0}
  Fold  7/10: accuracy=0.6942, macro-F1=0.6944, najbolje={'classifier__C': 10.0}
  Fold  8/10: accuracy=0.6598, macro-F1=0.6593, najbolje={'classifier__C': 10.0}
  Fold  9/10: accuracy=0.6310, macro-F1=0.6314, najbolje={'classifier__C': 10.0}
  Fold 10/10: accuracy=0.6483, macro-F1=0.6453, najbolje={'classifier__C': 10.0}

Pokrecem: lower+stem + TF_IDF + LinearSVM
  Fold  1/10: accuracy=0.6323, macro-F1=0.6324, najbolje={}
  Fold  2/10: accuracy=0.6254, macro-F1=0.6264, najbolje={}
  Fold  3/10: accuracy=0.6289, macro-F1=0.6271, najbolje={}
  Fold  4/10: accuracy=0.6117, macro-F1=0.6092, najbolje={}
  Fold  5/10: accuracy=0.6392, macro-F1=0.6395, najbolje={}
  Fold  6/10: accuracy=0.6460, macro-F1=0.6448, najbolje={}
  Fold  7/10: accuracy=0.6942, macro-F1=0.6946, najbolje={}
  Fold  8/10: accuracy=0.6804, macro-F1=0.6802, najbolje={}
  Fold  9/10: accuracy=0.6517, macro-F1=0.6521, najbolje={}
  Fold 10/10: accuracy=0.6552, macro-F1=0.6523, najbolje={}

Pokrecem: lower+stem + TF_IDF + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.6323, macro-F1=0.6324, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6254, macro-F1=0.6264, najbolje={'classifier__C': 1.0}
  Fold  3/10: accuracy=0.6254, macro-F1=0.6250, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.6117, macro-F1=0.6092, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6392, macro-F1=0.6395, najbolje={'classifier__C': 1.0}
  Fold  6/10: accuracy=0.6460, macro-F1=0.6448, najbolje={'classifier__C': 1.0}
  Fold  7/10: accuracy=0.6942, macro-F1=0.6946, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6804, macro-F1=0.6802, najbolje={'classifier__C': 1.0}
  Fold  9/10: accuracy=0.6517, macro-F1=0.6521, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.6552, macro-F1=0.6523, najbolje={'classifier__C': 1.0}

Pokrecem: lower+stem + TFIDF_1-2 + MultinomialNB
  Fold  1/10: accuracy=0.6117, macro-F1=0.6116, najbolje={'classifier__alpha': 0.1}
  Fold  2/10: accuracy=0.6529, macro-F1=0.6535, najbolje={'classifier__alpha': 0.5}
  Fold  3/10: accuracy=0.6632, macro-F1=0.6617, najbolje={'classifier__alpha': 0.5}
  Fold  4/10: accuracy=0.5979, macro-F1=0.5958, najbolje={'classifier__alpha': 1.0}
  Fold  5/10: accuracy=0.6014, macro-F1=0.6016, najbolje={'classifier__alpha': 0.1}
  Fold  6/10: accuracy=0.6701, macro-F1=0.6681, najbolje={'classifier__alpha': 0.1}
  Fold  7/10: accuracy=0.6392, macro-F1=0.6391, najbolje={'classifier__alpha': 0.5}
  Fold  8/10: accuracy=0.6117, macro-F1=0.6114, najbolje={'classifier__alpha': 0.5}
  Fold  9/10: accuracy=0.6345, macro-F1=0.6353, najbolje={'classifier__alpha': 0.1}
  Fold 10/10: accuracy=0.6379, macro-F1=0.6375, najbolje={'classifier__alpha': 1.0}

Pokrecem: lower+stem + TFIDF_1-2 + LogisticRegression
  Fold  1/10: accuracy=0.6598, macro-F1=0.6595, najbolje={}
  Fold  2/10: accuracy=0.6667, macro-F1=0.6673, najbolje={}
  Fold  3/10: accuracy=0.6529, macro-F1=0.6507, najbolje={}
  Fold  4/10: accuracy=0.6323, macro-F1=0.6289, najbolje={}
  Fold  5/10: accuracy=0.6392, macro-F1=0.6380, najbolje={}
  Fold  6/10: accuracy=0.6804, macro-F1=0.6776, najbolje={}
  Fold  7/10: accuracy=0.6838, macro-F1=0.6825, najbolje={}
  Fold  8/10: accuracy=0.6701, macro-F1=0.6700, najbolje={}
  Fold  9/10: accuracy=0.6897, macro-F1=0.6897, najbolje={}
  Fold 10/10: accuracy=0.6483, macro-F1=0.6424, najbolje={}

Pokrecem: lower+stem + TFIDF_1-2 + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6598, macro-F1=0.6595, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6667, macro-F1=0.6673, najbolje={'classifier__C': 1.0}
  Fold  3/10: accuracy=0.6667, macro-F1=0.6647, najbolje={'classifier__C': 10.0}
  Fold  4/10: accuracy=0.6323, macro-F1=0.6289, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6564, macro-F1=0.6555, najbolje={'classifier__C': 10.0}
  Fold  6/10: accuracy=0.6804, macro-F1=0.6776, najbolje={'classifier__C': 1.0}
  Fold  7/10: accuracy=0.7045, macro-F1=0.7045, najbolje={'classifier__C': 10.0}
  Fold  8/10: accuracy=0.6701, macro-F1=0.6700, najbolje={'classifier__C': 1.0}
  Fold  9/10: accuracy=0.6724, macro-F1=0.6724, najbolje={'classifier__C': 10.0}
  Fold 10/10: accuracy=0.6241, macro-F1=0.6209, najbolje={'classifier__C': 10.0}

Pokrecem: lower+stem + TFIDF_1-2 + LinearSVM
  Fold  1/10: accuracy=0.6804, macro-F1=0.6807, najbolje={}
  Fold  2/10: accuracy=0.6632, macro-F1=0.6636, najbolje={}
  Fold  3/10: accuracy=0.6598, macro-F1=0.6582, najbolje={}
  Fold  4/10: accuracy=0.6392, macro-F1=0.6382, najbolje={}
  Fold  5/10: accuracy=0.6495, macro-F1=0.6484, najbolje={}
  Fold  6/10: accuracy=0.6907, macro-F1=0.6903, najbolje={}
  Fold  7/10: accuracy=0.7148, macro-F1=0.7152, najbolje={}
  Fold  8/10: accuracy=0.6770, macro-F1=0.6770, najbolje={}
  Fold  9/10: accuracy=0.6862, macro-F1=0.6858, najbolje={}
  Fold 10/10: accuracy=0.6276, macro-F1=0.6230, najbolje={}

Pokrecem: lower+stem + TFIDF_1-2 + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.6667, macro-F1=0.6665, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6632, macro-F1=0.6636, najbolje={'classifier__C': 1.0}
  Fold  3/10: accuracy=0.6598, macro-F1=0.6582, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.6392, macro-F1=0.6382, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6495, macro-F1=0.6484, najbolje={'classifier__C': 1.0}
  Fold  6/10: accuracy=0.6770, macro-F1=0.6735, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.7148, macro-F1=0.7152, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6770, macro-F1=0.6770, najbolje={'classifier__C': 1.0}
  Fold  9/10: accuracy=0.6862, macro-F1=0.6858, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.6276, macro-F1=0.6230, najbolje={'classifier__C': 1.0}

Pokrecem: lower+stem + TFIDF_1-3 + MultinomialNB
  Fold  1/10: accuracy=0.5979, macro-F1=0.5964, najbolje={'classifier__alpha': 0.1}
  Fold  2/10: accuracy=0.6529, macro-F1=0.6535, najbolje={'classifier__alpha': 0.5}
  Fold  3/10: accuracy=0.6529, macro-F1=0.6495, najbolje={'classifier__alpha': 0.5}
  Fold  4/10: accuracy=0.5876, macro-F1=0.5816, najbolje={'classifier__alpha': 2.0}
  Fold  5/10: accuracy=0.5876, macro-F1=0.5848, najbolje={'classifier__alpha': 0.1}
  Fold  6/10: accuracy=0.6460, macro-F1=0.6440, najbolje={'classifier__alpha': 0.1}
  Fold  7/10: accuracy=0.6117, macro-F1=0.6109, najbolje={'classifier__alpha': 2.0}
  Fold  8/10: accuracy=0.6186, macro-F1=0.6172, najbolje={'classifier__alpha': 0.1}
  Fold  9/10: accuracy=0.6690, macro-F1=0.6696, najbolje={'classifier__alpha': 1.0}
  Fold 10/10: accuracy=0.6483, macro-F1=0.6456, najbolje={'classifier__alpha': 1.0}

Pokrecem: lower+stem + TFIDF_1-3 + LogisticRegression
  Fold  1/10: accuracy=0.6667, macro-F1=0.6661, najbolje={}
  Fold  2/10: accuracy=0.6735, macro-F1=0.6744, najbolje={}
  Fold  3/10: accuracy=0.6495, macro-F1=0.6464, najbolje={}
  Fold  4/10: accuracy=0.6117, macro-F1=0.6084, najbolje={}
  Fold  5/10: accuracy=0.6289, macro-F1=0.6262, najbolje={}
  Fold  6/10: accuracy=0.6735, macro-F1=0.6698, najbolje={}
  Fold  7/10: accuracy=0.6804, macro-F1=0.6791, najbolje={}
  Fold  8/10: accuracy=0.6426, macro-F1=0.6420, najbolje={}
  Fold  9/10: accuracy=0.6690, macro-F1=0.6690, najbolje={}
  Fold 10/10: accuracy=0.6517, macro-F1=0.6476, najbolje={}

Pokrecem: lower+stem + TFIDF_1-3 + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6667, macro-F1=0.6661, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6735, macro-F1=0.6744, najbolje={'classifier__C': 1.0}
  Fold  3/10: accuracy=0.6495, macro-F1=0.6464, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.5945, macro-F1=0.5929, najbolje={'classifier__C': 10.0}
  Fold  5/10: accuracy=0.6289, macro-F1=0.6262, najbolje={'classifier__C': 1.0}
  Fold  6/10: accuracy=0.6735, macro-F1=0.6698, najbolje={'classifier__C': 1.0}
  Fold  7/10: accuracy=0.6804, macro-F1=0.6791, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6426, macro-F1=0.6420, najbolje={'classifier__C': 1.0}
  Fold  9/10: accuracy=0.6759, macro-F1=0.6765, najbolje={'classifier__C': 10.0}
  Fold 10/10: accuracy=0.6000, macro-F1=0.5962, najbolje={'classifier__C': 10.0}

Pokrecem: lower+stem + TFIDF_1-3 + LinearSVM
  Fold  1/10: accuracy=0.6529, macro-F1=0.6535, najbolje={}
  Fold  2/10: accuracy=0.6632, macro-F1=0.6643, najbolje={}
  Fold  3/10: accuracy=0.6564, macro-F1=0.6544, najbolje={}
  Fold  4/10: accuracy=0.6014, macro-F1=0.5995, najbolje={}
  Fold  5/10: accuracy=0.6392, macro-F1=0.6371, najbolje={}
  Fold  6/10: accuracy=0.6804, macro-F1=0.6797, najbolje={}
  Fold  7/10: accuracy=0.7010, macro-F1=0.7009, najbolje={}
  Fold  8/10: accuracy=0.6564, macro-F1=0.6563, najbolje={}
  Fold  9/10: accuracy=0.6724, macro-F1=0.6719, najbolje={}
  Fold 10/10: accuracy=0.6034, macro-F1=0.5994, najbolje={}

Pokrecem: lower+stem + TFIDF_1-3 + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.6701, macro-F1=0.6694, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6667, macro-F1=0.6682, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6564, macro-F1=0.6544, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.6014, macro-F1=0.5995, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6117, macro-F1=0.6081, najbolje={'classifier__C': 0.1}
  Fold  6/10: accuracy=0.6735, macro-F1=0.6685, najbolje={'classifier__C': 0.1}
  Fold  7/10: accuracy=0.7010, macro-F1=0.7009, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6460, macro-F1=0.6457, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.6724, macro-F1=0.6719, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.6034, macro-F1=0.5994, najbolje={'classifier__C': 1.0}

Pokrecem: lower+stem + CHAR_3-5 + MultinomialNB
  Fold  1/10: accuracy=0.5704, macro-F1=0.5709, najbolje={'classifier__alpha': 0.1}
  Fold  2/10: accuracy=0.6254, macro-F1=0.6261, najbolje={'classifier__alpha': 0.1}
  Fold  3/10: accuracy=0.6529, macro-F1=0.6507, najbolje={'classifier__alpha': 0.01}
  Fold  4/10: accuracy=0.6186, macro-F1=0.6180, najbolje={'classifier__alpha': 0.5}
  Fold  5/10: accuracy=0.6082, macro-F1=0.6076, najbolje={'classifier__alpha': 0.01}
  Fold  6/10: accuracy=0.6564, macro-F1=0.6538, najbolje={'classifier__alpha': 0.1}
  Fold  7/10: accuracy=0.6117, macro-F1=0.6115, najbolje={'classifier__alpha': 0.5}
  Fold  8/10: accuracy=0.6289, macro-F1=0.6287, najbolje={'classifier__alpha': 0.5}
  Fold  9/10: accuracy=0.6483, macro-F1=0.6489, najbolje={'classifier__alpha': 0.5}
  Fold 10/10: accuracy=0.6724, macro-F1=0.6706, najbolje={'classifier__alpha': 0.1}

Pokrecem: lower+stem + CHAR_3-5 + LogisticRegression
  Fold  1/10: accuracy=0.6838, macro-F1=0.6836, najbolje={}
  Fold  2/10: accuracy=0.6460, macro-F1=0.6473, najbolje={}
  Fold  3/10: accuracy=0.6357, macro-F1=0.6330, najbolje={}
  Fold  4/10: accuracy=0.6357, macro-F1=0.6337, najbolje={}
  Fold  5/10: accuracy=0.6460, macro-F1=0.6460, najbolje={}
  Fold  6/10: accuracy=0.6735, macro-F1=0.6705, najbolje={}
  Fold  7/10: accuracy=0.6873, macro-F1=0.6860, najbolje={}
  Fold  8/10: accuracy=0.6735, macro-F1=0.6731, najbolje={}
  Fold  9/10: accuracy=0.6724, macro-F1=0.6718, najbolje={}
  Fold 10/10: accuracy=0.6379, macro-F1=0.6320, najbolje={}

Pokrecem: lower+stem + CHAR_3-5 + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6838, macro-F1=0.6836, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6460, macro-F1=0.6473, najbolje={'classifier__C': 1.0}
  Fold  3/10: accuracy=0.6357, macro-F1=0.6330, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.6357, macro-F1=0.6337, najbolje={'classifier__C': 1.0}
  Fold  5/10: accuracy=0.6460, macro-F1=0.6460, najbolje={'classifier__C': 1.0}
  Fold  6/10: accuracy=0.6735, macro-F1=0.6705, najbolje={'classifier__C': 1.0}
  Fold  7/10: accuracy=0.6873, macro-F1=0.6860, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6735, macro-F1=0.6731, najbolje={'classifier__C': 1.0}
  Fold  9/10: accuracy=0.6724, macro-F1=0.6718, najbolje={'classifier__C': 1.0}
  Fold 10/10: accuracy=0.6379, macro-F1=0.6320, najbolje={'classifier__C': 1.0}

Pokrecem: lower+stem + CHAR_3-5 + LinearSVM
  Fold  1/10: accuracy=0.6323, macro-F1=0.6319, najbolje={}
  Fold  2/10: accuracy=0.6529, macro-F1=0.6539, najbolje={}
  Fold  3/10: accuracy=0.6460, macro-F1=0.6452, najbolje={}
  Fold  4/10: accuracy=0.6426, macro-F1=0.6405, najbolje={}
  Fold  5/10: accuracy=0.6426, macro-F1=0.6425, najbolje={}
  Fold  6/10: accuracy=0.6598, macro-F1=0.6583, najbolje={}
  Fold  7/10: accuracy=0.6770, macro-F1=0.6782, najbolje={}
  Fold  8/10: accuracy=0.6529, macro-F1=0.6528, najbolje={}
  Fold  9/10: accuracy=0.6586, macro-F1=0.6583, najbolje={}
  Fold 10/10: accuracy=0.6448, macro-F1=0.6381, najbolje={}

Pokrecem: lower+stem + CHAR_3-5 + LinearSVM (GridSearch)
  Fold  1/10: accuracy=0.6529, macro-F1=0.6526, najbolje={'classifier__C': 0.1}
  Fold  2/10: accuracy=0.6598, macro-F1=0.6612, najbolje={'classifier__C': 0.1}
  Fold  3/10: accuracy=0.6460, macro-F1=0.6443, najbolje={'classifier__C': 0.1}
  Fold  4/10: accuracy=0.6460, macro-F1=0.6423, najbolje={'classifier__C': 0.1}
  Fold  5/10: accuracy=0.6357, macro-F1=0.6341, najbolje={'classifier__C': 0.1}
  Fold  6/10: accuracy=0.6598, macro-F1=0.6583, najbolje={'classifier__C': 1.0}
  Fold  7/10: accuracy=0.6632, macro-F1=0.6611, najbolje={'classifier__C': 0.1}
  Fold  8/10: accuracy=0.6701, macro-F1=0.6696, najbolje={'classifier__C': 0.1}
  Fold  9/10: accuracy=0.6793, macro-F1=0.6788, najbolje={'classifier__C': 0.1}
  Fold 10/10: accuracy=0.6276, macro-F1=0.6217, najbolje={'classifier__C': 0.1}

Pokrecem: lower+stem + REC+CHAR + MultinomialNB
  Fold  1/10: accuracy=0.6048, macro-F1=0.6049, najbolje={'classifier__alpha': 0.1}
  Fold  2/10: accuracy=0.6357, macro-F1=0.6362, najbolje={'classifier__alpha': 0.1}
  Fold  3/10: accuracy=0.6564, macro-F1=0.6547, najbolje={'classifier__alpha': 0.01}
  Fold  4/10: accuracy=0.6289, macro-F1=0.6274, najbolje={'classifier__alpha': 0.1}
  Fold  5/10: accuracy=0.6186, macro-F1=0.6168, najbolje={'classifier__alpha': 0.01}
  Fold  6/10: accuracy=0.6735, macro-F1=0.6715, najbolje={'classifier__alpha': 0.01}
  Fold  7/10: accuracy=0.6392, macro-F1=0.6384, najbolje={'classifier__alpha': 0.1}
  Fold  8/10: accuracy=0.6426, macro-F1=0.6429, najbolje={'classifier__alpha': 0.1}
  Fold  9/10: accuracy=0.6310, macro-F1=0.6318, najbolje={'classifier__alpha': 0.1}
  Fold 10/10: accuracy=0.6793, macro-F1=0.6775, najbolje={'classifier__alpha': 0.01}

Pokrecem: lower+stem + REC+CHAR + LogisticRegression
  Fold  1/10: accuracy=0.6770, macro-F1=0.6767, najbolje={}
  Fold  2/10: accuracy=0.6701, macro-F1=0.6711, najbolje={}
  Fold  3/10: accuracy=0.6632, macro-F1=0.6615, najbolje={}
  Fold  4/10: accuracy=0.6323, macro-F1=0.6301, najbolje={}
  Fold  5/10: accuracy=0.6667, macro-F1=0.6663, najbolje={}
  Fold  6/10: accuracy=0.7079, macro-F1=0.7053, najbolje={}
  Fold  7/10: accuracy=0.7182, macro-F1=0.7174, najbolje={}
  Fold  8/10: accuracy=0.6667, macro-F1=0.6666, najbolje={}
  Fold  9/10: accuracy=0.6724, macro-F1=0.6724, najbolje={}
  Fold 10/10: accuracy=0.6379, macro-F1=0.6329, najbolje={}

Pokrecem: lower+stem + REC+CHAR + LogisticRegression (GridSearch)
  Fold  1/10: accuracy=0.6770, macro-F1=0.6767, najbolje={'classifier__C': 1.0}
  Fold  2/10: accuracy=0.6701, macro-F1=0.6711, najbolje={'classifier__C': 1.0}
  Fold  3/10: accuracy=0.6632, macro-F1=0.6615, najbolje={'classifier__C': 1.0}
  Fold  4/10: accuracy=0.6254, macro-F1=0.6239, najbolje={'classifier__C': 10.0}
  Fold  5/10: accuracy=0.6667, macro-F1=0.6663, najbolje={'classifier__C': 1.0}
  Fold  6/10: accuracy=0.7045, macro-F1=0.7033, najbolje={'classifier__C': 10.0}
  Fold  7/10: accuracy=0.7182, macro-F1=0.7174, najbolje={'classifier__C': 1.0}
  Fold  8/10: accuracy=0.6667, macro-F1=0.6666, najbolje={'classifier__C': 1.0}
